ID,IBM,DATA,Status Atual
10530,1031331,15/3/2018,PRODUTIVO
6405,1031340,7/11/2017,PRODUTIVO
7751,1031353,20/12/2017,PRODUTIVO
2351,1031388,28/7/2017,PRODUTIVO
31678,1031403,31/8/2020,PRODUTIVO
3987,1031405,29/8/2017,PRODUTIVO
4154,1031414,31/8/2017,PRODUTIVO
311,1031415,6/6/2017,PRODUTIVO
10536,1031452,15/3/2018,DESATIVADO
7015,1031483,29/11/2017,PRODUTIVO
30608,1031506,22/7/2020,PRODUTIVO
41279,1031554,22/9/2021,PRODUTIVO
30876,1031596,30/7/2020,PRODUTIVO
10704,1031600,20/3/2018,DESATIVADO
31583,1031605,25/8/2020,PRODUTIVO
29596,1031628,3/6/2020,PRODUTIVO
308,1031635,2/6/2017,PRODUTIVO
30791,1031646,28/7/2020,PRODUTIVO
10797,1031655,23/3/2018,DESATIVADO
2833,1031663,7/8/2017,PRODUTIVO
7188,1031733,5/12/2017,PRODUTIVO
4863,1031749,20/9/2017,PRODUTIVO
29997,1031773,30/6/2020,PRODUTIVO
29998,1031774,30/6/2020,PRODUTIVO
2760,1031783,4/8/2017,SUSPENSO
8071,1031791,4/1/2018,PRODUTIVO
30804,1031802,28/7/2020,PRODUTIVO
31287,1031830,11/8/2020,DESATIVADO
31194,1031877,7/8/2020,DESATIVADO
1709,1031911,20/7/2017,PRODUTIVO
11605,1031913,13/4/2018,PRODUTIVO
429,1031914,26/4/2017,PRODUTIVO
7137,1031920,1/12/2017,PRODUTIVO
6163,1031930,26/10/2017,PRODUTIVO
4539,1031948,12/9/2017,PRODUTIVO
2798,1031994,4/8/2017,DESATIVADO
9679,1032000,16/2/2018,PRODUTIVO
2702,1032005,3/8/2017,PRODUTIVO
7773,1032010,20/12/2017,DESATIVADO
7020,1032085,29/11/2017,PRODUTIVO
5341,1032099,4/10/2017,PRODUTIVO
2610,1032112,2/8/2017,PRODUTIVO
2882,1032146,8/8/2017,PRODUTIVO
30694,1032149,24/7/2020,PRODUTIVO
31414,1032154,18/8/2020,PRODUTIVO
34674,1032155,28/1/2021,PRODUTIVO
2681,1032176,2/8/2017,PRODUTIVO
38929,1032190,14/6/2021,PRODUTIVO
38626,1032227,2/6/2021,PRODUTIVO
2994,1032253,10/8/2017,PRODUTIVO
32038,1032280,21/9/2020,DESATIVADO
29949,1032286,26/6/2020,PRODUTIVO
32328,1032295,6/10/2020,SUSPENSO
41318,1032316,23/9/2021,PRODUTIVO
20977,1032328,19/3/2019,PRODUTIVO
5968,1032341,20/10/2017,PRODUTIVO
5050,1032356,25/9/2017,PRODUTIVO
31389,1032369,17/8/2020,PRODUTIVO
10286,1032374,8/3/2018,PRODUTIVO
34345,1032378,15/1/2021,PRODUTIVO
10388,1032392,12/3/2018,DESATIVADO
6281,1032419,30/10/2017,PRODUTIVO
12792,1032425,7/6/2018,PRODUTIVO
29089,1032431,26/3/2020,PRODUTIVO
41337,1032435,24/9/2021,PRODUTIVO
32188,1032436,29/9/2020,PRODUTIVO
32324,1032445,5/10/2020,PRODUTIVO
41695,1032478,7/10/2021,PRODUTIVO
10858,1032494,26/3/2018,PRODUTIVO
30302,1032496,9/7/2020,PRODUTIVO
39599,1032522,12/7/2021,PRODUTIVO
39108,1032537,22/6/2021,PRODUTIVO
41242,1032553,21/9/2021,PRODUTIVO
1100,1032565,29/6/2017,PRODUTIVO
3468,1032570,18/8/2017,PRODUTIVO
3808,1032571,25/8/2017,PRODUTIVO
29625,1032575,8/6/2020,PRODUTIVO
40243,1032591,11/8/2021,PRODUTIVO
30222,1032594,7/7/2020,PRODUTIVO
31679,1032598,31/8/2020,PRODUTIVO
30437,1032609,15/7/2020,DESATIVADO
41340,1032610,24/9/2021,PRODUTIVO
6271,1032626,30/10/2017,DESATIVADO
6883,1032631,23/11/2017,PRODUTIVO
3639,1032642,22/8/2017,PRODUTIVO
733,1032654,20/6/2017,PRODUTIVO
2634,1032659,2/8/2017,DESATIVADO
10813,1032683,23/3/2018,PRODUTIVO
4820,1032696,19/9/2017,PRODUTIVO
38582,1032720,31/5/2021,PRODUTIVO
34307,1032725,14/1/2021,PRODUTIVO
1036,1032729,27/6/2017,PRODUTIVO
1037,1032730,27/6/2017,DESATIVADO
30141,1032733,3/7/2020,PRODUTIVO
30142,1032734,3/7/2020,PRODUTIVO
3816,1032741,25/8/2017,PRODUTIVO
39484,1032742,6/7/2021,PRODUTIVO
10500,1032743,14/3/2018,DESATIVADO
1722,1032744,20/7/2017,DESATIVADO
30143,1032745,3/7/2020,SUSPENSO
1106,1032749,29/6/2017,PRODUTIVO
11075,1032754,29/3/2018,DESATIVADO
3474,1032765,18/8/2017,PRODUTIVO
30724,1032779,24/7/2020,PRODUTIVO
4338,1032795,5/9/2017,PRODUTIVO
17773,1032800,18/1/2019,PRODUTIVO
30536,1032817,20/7/2020,PRODUTIVO
1679,1032845,19/7/2017,PRODUTIVO
4807,1032861,19/9/2017,PRODUTIVO
4920,1032862,21/9/2017,PRODUTIVO
38583,1032884,31/5/2021,PRODUTIVO
30605,1032903,22/7/2020,PRODUTIVO
29867,1032918,24/6/2020,PRODUTIVO
1075,1032921,28/6/2017,PRODUTIVO
1720,1032968,20/7/2017,PRODUTIVO
1085,1032982,28/6/2017,PRODUTIVO
42076,1032994,26/10/2021,PRODUTIVO
29874,1033097,24/6/2020,PRODUTIVO
1272,1033100,7/7/2017,DESATIVADO
30032,1033104,1/7/2020,PRODUTIVO
1515,1033139,17/7/2017,PRODUTIVO
11492,1033142,10/4/2018,PRODUTIVO
9484,1033179,9/2/2018,PRODUTIVO
30406,1033198,14/7/2020,PRODUTIVO
29752,1033199,19/6/2020,PRODUTIVO
14191,1033256,20/8/2018,PRODUTIVO
38669,1033258,4/6/2021,PRODUTIVO
42217,1033259,1/11/2021,PRODUTIVO
2237,1033291,6/7/2017,PRODUTIVO
40112,1033301,4/8/2021,PRODUTIVO
2828,1033327,7/8/2017,DESATIVADO
39720,1033339,16/7/2021,PRODUTIVO
31974,1033343,17/9/2020,PRODUTIVO
29710,1033349,17/6/2020,PRODUTIVO
2834,1033369,7/8/2017,PRODUTIVO
30241,1033375,8/7/2020,PRODUTIVO
38830,1033378,9/6/2021,PRODUTIVO
29935,1033380,26/6/2020,PRODUTIVO
19129,1033404,6/2/2019,DESATIVADO
3034,1033476,10/8/2017,PRODUTIVO
3036,1033485,10/8/2017,PRODUTIVO
852,1033492,23/6/2017,PRODUTIVO
36912,1033514,15/3/2021,PRODUTIVO
4046,1033617,30/8/2017,DESATIVADO
1370,1033630,13/7/2017,PRODUTIVO
30371,1033651,13/7/2020,PRODUTIVO
31106,1033660,4/8/2020,PRODUTIVO
22504,1033661,28/6/2019,PRODUTIVO
1447,1033674,14/7/2017,PRODUTIVO
29626,1033678,8/6/2020,PRODUTIVO
30251,1033683,8/7/2020,DESATIVADO
41946,1033702,20/10/2021,PRODUTIVO
20381,1033705,19/2/2019,PRODUTIVO
30137,1033710,3/7/2020,DESATIVADO
1853,1033713,20/7/2017,PRODUTIVO
29641,1033718,9/6/2020,PRODUTIVO
5645,1033719,9/10/2017,PRODUTIVO
40349,1033744,17/8/2021,PRODUTIVO
31628,1033764,27/8/2020,PRODUTIVO
7801,1033771,21/12/2017,PRODUTIVO
30801,1033793,28/7/2020,PRODUTIVO
2473,1033798,31/7/2017,PRODUTIVO
41907,1033821,19/10/2021,PRODUTIVO
30684,1033831,24/7/2020,PRODUTIVO
30395,1033856,14/7/2020,DESATIVADO
31170,1033904,6/8/2020,DESATIVADO
30434,1033910,15/7/2020,DESATIVADO
528,1033911,18/5/2017,PRODUTIVO
648,1033954,14/6/2017,PRODUTIVO
31661,1033956,28/8/2020,PRODUTIVO
30089,1033981,2/7/2020,PRODUTIVO
12187,1034028,4/5/2018,PRODUTIVO
507,1034031,11/5/2017,DESATIVADO
30391,1034032,14/7/2020,PRODUTIVO
30574,1034033,21/7/2020,PRODUTIVO
30696,1034034,24/7/2020,PRODUTIVO
4813,1034038,19/9/2017,PRODUTIVO
29650,1034063,9/6/2020,PRODUTIVO
31292,1034106,11/8/2020,PRODUTIVO
30396,1034130,14/7/2020,DESATIVADO
2475,1034165,31/7/2017,DESATIVADO
32129,1034172,25/9/2020,PRODUTIVO
40579,1034185,25/8/2021,PRODUTIVO
8748,1034198,23/1/2018,PRODUTIVO
41571,1034231,4/10/2021,PRODUTIVO
15149,1034280,28/9/2018,PRODUTIVO
2883,1034281,8/8/2017,PRODUTIVO
2924,1034283,7/8/2017,PRODUTIVO
30040,1034308,1/7/2020,PRODUTIVO
31885,1034355,11/9/2020,PRODUTIVO
3551,1034359,21/8/2017,PRODUTIVO
30312,1034360,9/7/2020,DESATIVADO
1371,1034380,13/7/2017,PRODUTIVO
32365,1034386,8/10/2020,PRODUTIVO
39305,1034401,29/6/2021,PRODUTIVO
3681,1034414,23/8/2017,PRODUTIVO
1673,1034480,19/7/2017,PRODUTIVO
8189,1034484,9/1/2018,PRODUTIVO
32008,1034511,18/9/2020,PRODUTIVO
41167,1034529,20/9/2021,PRODUTIVO
40165,1034541,6/8/2021,PRODUTIVO
27,1034551,2/6/2017,PRODUTIVO
30808,1034576,28/7/2020,PRODUTIVO
33036,1034577,24/11/2020,PRODUTIVO
30228,1034581,7/7/2020,PRODUTIVO
1378,1034589,13/7/2017,PRODUTIVO
7915,1034595,27/12/2017,PRODUTIVO
31319,1034602,12/8/2020,PRODUTIVO
32670,1034603,27/10/2020,PRODUTIVO
3822,1034604,25/8/2017,PRODUTIVO
7868,1034667,26/12/2017,DESATIVADO
126,1034682,24/5/2017,PRODUTIVO
30448,1034699,15/7/2020,PRODUTIVO
29738,1034713,18/6/2020,PRODUTIVO
30573,1034714,21/7/2020,PRODUTIVO
30372,1034721,13/7/2020,PRODUTIVO
31954,1034752,16/9/2020,PRODUTIVO
39351,1034762,30/6/2021,PRODUTIVO
3198,1034775,15/8/2017,PRODUTIVO
314,1034782,2/6/2017,PRODUTIVO
34451,1034816,20/1/2021,PRODUTIVO
29723,1034834,18/6/2020,DESATIVADO
6137,1034849,26/10/2017,PRODUTIVO
9378,1034930,7/2/2018,PRODUTIVO
40055,1034955,2/8/2021,PRODUTIVO
30495,1034994,17/7/2020,PRODUTIVO
31201,1035011,7/8/2020,PRODUTIVO
4574,1035023,12/9/2017,PRODUTIVO
31479,1035024,20/8/2020,PRODUTIVO
3680,1035034,23/8/2017,DESATIVADO
30015,1035041,30/6/2020,PRODUTIVO
4153,1035047,31/8/2017,PRODUTIVO
36770,1035074,8/3/2021,PRODUTIVO
11327,1035085,5/4/2018,PRODUTIVO
3695,1035090,23/8/2017,PRODUTIVO
5529,1035115,6/10/2017,PRODUTIVO
30571,1035121,21/7/2020,PRODUTIVO
29817,1035144,22/6/2020,PRODUTIVO
40443,1035189,20/8/2021,PRODUTIVO
1839,1035200,18/7/2017,PRODUTIVO
40807,1035206,3/9/2021,SUSPENSO
1947,1035208,25/7/2017,PRODUTIVO
1879,1035220,24/7/2017,PRODUTIVO
12150,1035237,2/5/2018,DESATIVADO
30252,1035240,8/7/2020,DESATIVADO
3745,1035257,24/8/2017,DESATIVADO
16110,1035319,8/11/2018,PRODUTIVO
40348,1035327,17/8/2021,PRODUTIVO
9399,1035338,8/2/2018,PRODUTIVO
17043,1035351,7/12/2018,SUSPENSO
3401,1035360,18/8/2017,PRODUTIVO
41304,1035435,23/9/2021,PRODUTIVO
12348,1035443,10/5/2018,PRODUTIVO
834,1035444,22/6/2017,SUSPENSO
1840,1035453,18/7/2017,DESATIVADO
38494,1035459,27/5/2021,PRODUTIVO
11387,1035468,6/4/2018,PRODUTIVO
32538,1035477,20/10/2020,PRODUTIVO
2927,1035491,7/8/2017,PRODUTIVO
11396,1035494,6/4/2018,PRODUTIVO
1855,1035496,20/7/2017,PRODUTIVO
6889,1035501,23/11/2017,PRODUTIVO
1674,1035503,19/7/2017,PRODUTIVO
11929,1035505,24/4/2018,PRODUTIVO
11245,1035508,4/4/2018,PRODUTIVO
7560,1035509,13/12/2017,PRODUTIVO
34725,1035511,1/2/2021,PRODUTIVO
9491,1035512,9/2/2018,PRODUTIVO
3896,1035513,28/8/2017,PRODUTIVO
1181,1035514,3/7/2017,PRODUTIVO
8867,1035515,26/1/2018,PRODUTIVO
1838,1035517,18/7/2017,DESATIVADO
2997,1035520,10/8/2017,PRODUTIVO
6038,1035521,24/10/2017,DESATIVADO
1260,1035564,7/7/2017,PRODUTIVO
4516,1035583,11/9/2017,DESATIVADO
4413,1035594,5/9/2017,PRODUTIVO
5902,1035601,19/10/2017,PRODUTIVO
39868,1035607,23/7/2021,PRODUTIVO
3226,1035609,15/8/2017,PRODUTIVO
27077,1035625,10/3/2020,PRODUTIVO
133,1035635,23/5/2017,PRODUTIVO
30184,1035664,6/7/2020,PRODUTIVO
29602,1035708,4/6/2020,PRODUTIVO
35119,1035715,11/2/2021,PRODUTIVO
1448,1035724,14/7/2017,PRODUTIVO
22948,1035731,18/7/2019,DESATIVADO
1364,1035750,13/7/2017,PRODUTIVO
4997,1035780,25/9/2017,PRODUTIVO
30444,1035782,15/7/2020,PRODUTIVO
1574,1035798,18/7/2017,DESATIVADO
30185,1035799,6/7/2020,PRODUTIVO
10103,1035808,28/2/2018,PRODUTIVO
40130,1035809,5/8/2021,SUSPENSO
31727,1035856,2/9/2020,PRODUTIVO
31003,1035869,31/7/2020,PRODUTIVO
31623,1035870,27/8/2020,PRODUTIVO
31680,1035908,31/8/2020,PRODUTIVO
20483,1035912,21/2/2019,PRODUTIVO
31037,1035913,3/8/2020,PRODUTIVO
17286,1035918,20/12/2018,PRODUTIVO
4378,1035933,5/9/2017,PRODUTIVO
3089,1035934,11/8/2017,DESATIVADO
955,1035942,22/5/2017,PRODUTIVO
9949,1035943,23/2/2018,PRODUTIVO
40307,1035962,16/8/2021,PRODUTIVO
41543,1035986,1/10/2021,PRODUTIVO
34419,1036000,19/1/2021,PRODUTIVO
2362,1036008,28/7/2017,DESATIVADO
30818,1036016,29/7/2020,PRODUTIVO
7373,1036021,11/12/2017,PRODUTIVO
42142,1036031,28/10/2021,PRODUTIVO
3764,1036035,24/8/2017,PRODUTIVO
29417,1036038,8/5/2020,PRODUTIVO
8519,1036049,15/1/2018,PRODUTIVO
42527,1036050,10/11/2021,PRODUTIVO
1128,1036066,30/6/2017,PRODUTIVO
14228,1036069,21/8/2018,PRODUTIVO
30871,1036070,30/7/2020,PRODUTIVO
6951,1036071,27/11/2017,PRODUTIVO
30110,1036080,2/7/2020,PRODUTIVO
29835,1036082,23/6/2020,PRODUTIVO
29084,1036091,26/3/2020,PRODUTIVO
179,1036108,29/5/2017,PRODUTIVO
4282,1036124,4/9/2017,PRODUTIVO
5842,1036157,17/10/2017,PRODUTIVO
6188,1036164,26/10/2017,DESATIVADO
31168,1036173,6/8/2020,PRODUTIVO
38803,1036192,8/6/2021,PRODUTIVO
30721,1036197,24/7/2020,PRODUTIVO
4655,1036211,14/9/2017,PRODUTIVO
2348,1036212,28/7/2017,PRODUTIVO
13418,1036262,18/7/2018,DESATIVADO
11892,1036263,24/4/2018,PRODUTIVO
30820,1036272,29/7/2020,PRODUTIVO
4706,1036278,15/9/2017,PRODUTIVO
23802,1036280,4/9/2019,PRODUTIVO
13441,1036330,19/7/2018,PRODUTIVO
1962,1036334,25/7/2017,DESATIVADO
34474,1036335,21/1/2021,PRODUTIVO
32157,1036348,28/9/2020,PRODUTIVO
30445,1036368,15/7/2020,PRODUTIVO
40798,1036412,3/9/2021,PRODUTIVO
30418,1036415,14/7/2020,PRODUTIVO
15896,1036418,29/10/2018,PRODUTIVO
14031,1036448,14/8/2018,PRODUTIVO
34355,1036482,18/1/2021,PRODUTIVO
5070,1036496,26/9/2017,PRODUTIVO
11319,1036497,5/4/2018,PRODUTIVO
7161,1036498,4/12/2017,PRODUTIVO
31584,1036509,25/8/2020,PRODUTIVO
38373,1036514,20/5/2021,PRODUTIVO
10444,1036547,12/3/2018,PRODUTIVO
30873,1036549,30/7/2020,PRODUTIVO
31979,1036553,17/9/2020,PRODUTIVO
4667,1036583,14/9/2017,PRODUTIVO
30802,1036613,28/7/2020,PRODUTIVO
32220,1036652,30/9/2020,DESATIVADO
30750,1036661,27/7/2020,PRODUTIVO
32412,1036686,13/10/2020,PRODUTIVO
40110,1036724,4/8/2021,PRODUTIVO
29993,1036734,30/6/2020,DESATIVADO
30061,1036735,1/7/2020,SUSPENSO
1837,1036746,24/7/2017,PRODUTIVO
7593,1036750,14/12/2017,DESATIVADO
122,1036751,22/5/2017,PRODUTIVO
3576,1036766,21/8/2017,PRODUTIVO
31202,1036772,7/8/2020,SUSPENSO
40199,1036818,9/8/2021,PRODUTIVO
1268,1036834,7/7/2017,PRODUTIVO
11958,1036835,25/4/2018,PRODUTIVO
30295,1036850,9/7/2020,PRODUTIVO
30393,1036874,14/7/2020,PRODUTIVO
3260,1036905,16/8/2017,PRODUTIVO
12237,1036946,4/5/2018,DESATIVADO
1981,1036957,25/7/2017,PRODUTIVO
40520,1036972,24/8/2021,PRODUTIVO
31904,1036987,14/9/2020,PRODUTIVO
31651,1036999,28/8/2020,PRODUTIVO
9877,1037005,22/2/2018,PRODUTIVO
10282,1037016,8/3/2018,PRODUTIVO
31461,1037018,19/8/2020,PRODUTIVO
31892,1037035,11/9/2020,PRODUTIVO
40198,1037054,9/8/2021,PRODUTIVO
15056,1037065,28/9/2018,DESATIVADO
32539,1037165,20/10/2020,PRODUTIVO
32990,1037166,19/11/2020,PRODUTIVO
301,1037202,5/6/2017,PRODUTIVO
26549,1037206,7/2/2020,PRODUTIVO
5315,1037208,3/10/2017,PRODUTIVO
9623,1037210,14/2/2018,PRODUTIVO
4623,1037211,13/9/2017,PRODUTIVO
5871,1037234,18/10/2017,PRODUTIVO
2560,1037235,1/8/2017,PRODUTIVO
31554,1037248,24/8/2020,PRODUTIVO
12410,1037251,11/5/2018,PRODUTIVO
30345,1037276,10/7/2020,PRODUTIVO
39609,1037303,12/7/2021,PRODUTIVO
4918,1037305,21/9/2017,SUSPENSO
2174,1037378,22/6/2017,DESATIVADO
30603,1037420,22/7/2020,PRODUTIVO
4865,1037442,20/9/2017,PRODUTIVO
35198,1037469,16/2/2021,PRODUTIVO
1715,1037481,20/7/2017,PRODUTIVO
6785,1037485,21/11/2017,PRODUTIVO
5470,1037519,5/10/2017,PRODUTIVO
5021,1037529,25/9/2017,PRODUTIVO
5952,1037537,20/10/2017,PRODUTIVO
37503,1037545,13/4/2021,PRODUTIVO
29921,1037553,26/6/2020,PRODUTIVO
30090,1037563,2/7/2020,PRODUTIVO
29675,1037613,12/6/2020,PRODUTIVO
3166,1037619,14/8/2017,PRODUTIVO
6513,1037620,9/11/2017,PRODUTIVO
31285,1037637,11/8/2020,PRODUTIVO
1492,1037647,13/7/2017,PRODUTIVO
41018,1037650,14/9/2021,PRODUTIVO
29086,1037655,26/3/2020,PRODUTIVO
36936,1037671,17/3/2021,PRODUTIVO
37035,1037679,22/3/2021,PRODUTIVO
1326,1037765,10/7/2017,DESATIVADO
7794,1037807,21/12/2017,PRODUTIVO
202,1037821,24/4/2017,PRODUTIVO
1261,1037823,7/7/2017,PRODUTIVO
41948,1037825,20/10/2021,PRODUTIVO
11654,1037827,13/4/2018,DESATIVADO
37213,1037829,31/3/2021,PRODUTIVO
4919,1037842,21/9/2017,PRODUTIVO
4130,1037843,31/8/2017,DESATIVADO
33826,1037846,30/12/2020,PRODUTIVO
38146,1037849,12/5/2021,PRODUTIVO
7204,1037864,5/12/2017,PRODUTIVO
42199,1037889,29/10/2021,PRODUTIVO
32217,1037892,30/9/2020,PRODUTIVO
31049,1037924,3/8/2020,PRODUTIVO
237,1037940,6/6/2017,PRODUTIVO
3081,1037945,11/8/2017,PRODUTIVO
31659,1037989,28/8/2020,PRODUTIVO
11570,1038031,12/4/2018,PRODUTIVO
30739,1038045,27/7/2020,PRODUTIVO
42637,1038047,18/11/2021,PRODUTIVO
738,1038056,20/6/2017,DESATIVADO
10702,1038071,20/3/2018,PRODUTIVO
40803,1038092,3/9/2021,PRODUTIVO
30751,1038095,27/7/2020,PRODUTIVO
29679,1038096,12/6/2020,PRODUTIVO
38495,1038099,27/5/2021,PRODUTIVO
30156,1038101,3/7/2020,PRODUTIVO
41652,1038102,6/10/2021,PRODUTIVO
40030,1038103,30/7/2021,PRODUTIVO
14431,1038104,30/8/2018,PRODUTIVO
42107,1038105,27/10/2021,PRODUTIVO
36652,1038106,2/3/2021,PRODUTIVO
40876,1038107,8/9/2021,PRODUTIVO
11547,1038108,11/4/2018,PRODUTIVO
32384,1038109,9/10/2020,PRODUTIVO
4034,1038110,30/8/2017,PRODUTIVO
40523,1038112,24/8/2021,PRODUTIVO
63,1038118,2/6/2017,DESATIVADO
38374,1038121,20/5/2021,PRODUTIVO
11095,1038122,29/3/2018,PRODUTIVO
31706,1038123,1/9/2020,PRODUTIVO
31707,1038124,1/9/2020,PRODUTIVO
12484,1038125,16/5/2018,PRODUTIVO
32482,1038130,16/10/2020,PRODUTIVO
31653,1038136,28/8/2020,PRODUTIVO
29887,1038146,24/6/2020,PRODUTIVO
29876,1038148,24/6/2020,PRODUTIVO
41696,1038157,7/10/2021,PRODUTIVO
38466,1038161,26/5/2021,PRODUTIVO
30576,1038165,21/7/2020,PRODUTIVO
31924,1038166,15/9/2020,PRODUTIVO
32039,1038167,21/9/2020,PRODUTIVO
32483,1038174,16/10/2020,PRODUTIVO
30508,1038182,17/7/2020,PRODUTIVO
12649,1038184,24/5/2018,PRODUTIVO
30471,1038186,16/7/2020,PRODUTIVO
30827,1038193,29/7/2020,PRODUTIVO
29694,1038194,16/6/2020,PRODUTIVO
41282,1038196,22/9/2021,PRODUTIVO
32218,1038198,30/9/2020,PRODUTIVO
42309,1038201,4/11/2021,PRODUTIVO
31812,1038205,8/9/2020,PRODUTIVO
41310,1038210,23/9/2021,PRODUTIVO
30064,1038211,1/7/2020,PRODUTIVO
30681,1038219,24/7/2020,PRODUTIVO
11007,1038220,28/3/2018,PRODUTIVO
1453,1038224,14/7/2017,PRODUTIVO
34137,1038237,11/1/2021,PRODUTIVO
31715,1038263,1/9/2020,PRODUTIVO
30080,1038284,2/7/2020,PRODUTIVO
29940,1038285,26/6/2020,PRODUTIVO
41307,1038287,23/9/2021,PRODUTIVO
32563,1038313,21/10/2020,PRODUTIVO
30047,1038336,1/7/2020,PRODUTIVO
32287,1038340,2/10/2020,PRODUTIVO
2369,1038342,28/7/2017,DESATIVADO
30041,1038347,1/7/2020,PRODUTIVO
29725,1038351,18/6/2020,PRODUTIVO
32451,1038522,15/10/2020,DESATIVADO
29862,1038568,24/6/2020,PRODUTIVO
38595,1038605,1/6/2021,PRODUTIVO
22584,1038639,3/7/2019,PRODUTIVO
2370,1038661,28/7/2017,PRODUTIVO
29937,1038676,26/6/2020,PRODUTIVO
368,1038679,8/6/2017,PRODUTIVO
2373,1038681,28/7/2017,DESATIVADO
40738,1038713,1/9/2021,PRODUTIVO
2836,1038734,7/8/2017,PRODUTIVO
61,1038735,2/6/2017,PRODUTIVO
3344,1038736,17/8/2017,PRODUTIVO
29938,1038739,26/6/2020,PRODUTIVO
30333,1038754,10/7/2020,PRODUTIVO
848,1038766,23/6/2017,DESATIVADO
31118,1038782,4/8/2020,PRODUTIVO
31013,1038798,31/7/2020,PRODUTIVO
30186,1038811,6/7/2020,PRODUTIVO
38557,1038813,31/5/2021,PRODUTIVO
31016,1038815,31/7/2020,PRODUTIVO
30866,1038817,30/7/2020,PRODUTIVO
33096,1038821,27/11/2020,PRODUTIVO
15329,1038823,5/10/2018,PRODUTIVO
1191,1038832,4/7/2017,PRODUTIVO
741,1038833,20/6/2017,PRODUTIVO
710,1038835,20/6/2017,PRODUTIVO
3578,1038836,21/8/2017,PRODUTIVO
15356,1038842,8/10/2018,PRODUTIVO
31972,1038890,17/9/2020,SUSPENSO
32589,1038895,22/10/2020,PRODUTIVO
32564,1038896,21/10/2020,DESATIVADO
31577,1038911,25/8/2020,PRODUTIVO
27049,1038914,10/3/2020,PRODUTIVO
8614,1038921,18/1/2018,DESATIVADO
175,1038927,31/5/2017,PRODUTIVO
40024,1039001,30/7/2021,DESATIVADO
39007,1039003,16/6/2021,PRODUTIVO
1489,1039007,12/7/2017,PRODUTIVO
41375,1039023,27/9/2021,PRODUTIVO
29852,1039089,24/6/2020,PRODUTIVO
30004,1039109,30/6/2020,PRODUTIVO
3240,1039127,16/8/2017,PRODUTIVO
30582,1039129,21/7/2020,PRODUTIVO
29651,1039156,9/6/2020,DESATIVADO
7602,1039165,14/12/2017,PRODUTIVO
30277,1039166,8/7/2020,DESATIVADO
2254,1039173,26/7/2017,PRODUTIVO
2700,1039174,3/8/2017,DESATIVADO
30497,1039186,17/7/2020,PRODUTIVO
1211,1039191,5/7/2017,PRODUTIVO
156,1039193,29/5/2017,PRODUTIVO
6750,1039195,17/11/2017,PRODUTIVO
30279,1039210,9/7/2020,PRODUTIVO
807,1039231,21/6/2017,PRODUTIVO
30367,1039254,13/7/2020,PRODUTIVO
29877,1039261,24/6/2020,PRODUTIVO
33208,1039276,3/12/2020,SUSPENSO
33119,1039277,30/11/2020,PRODUTIVO
30821,1039279,29/7/2020,PRODUTIVO
31646,1039313,28/8/2020,PRODUTIVO
1527,1039318,17/7/2017,DESATIVADO
294,1039326,2/6/2017,DESATIVADO
38071,1039332,10/5/2021,PRODUTIVO
7575,1039342,14/12/2017,PRODUTIVO
41881,1039350,18/10/2021,PRODUTIVO
33082,1039352,27/11/2020,PRODUTIVO
6478,1039364,8/11/2017,PRODUTIVO
15327,1039379,5/10/2018,PRODUTIVO
30430,1039384,15/7/2020,SUSPENSO
15358,1039400,8/10/2018,PRODUTIVO
32325,1039461,6/10/2020,PRODUTIVO
711,1039514,20/6/2017,PRODUTIVO
34700,1039536,29/1/2021,PRODUTIVO
4540,1039540,12/9/2017,PRODUTIVO
29601,1039576,4/6/2020,PRODUTIVO
4382,1039586,5/9/2017,PRODUTIVO
3897,1039587,28/8/2017,PRODUTIVO
38073,1039589,10/5/2021,DESATIVADO
1275,1039592,7/7/2017,DESATIVADO
2755,1039613,4/8/2017,PRODUTIVO
30752,1039614,27/7/2020,PRODUTIVO
4136,1039659,31/8/2017,PRODUTIVO
30329,1039662,10/7/2020,PRODUTIVO
5672,1039678,10/10/2017,DESATIVADO
2593,1039688,1/8/2017,PRODUTIVO
38928,1039695,14/6/2021,PRODUTIVO
29759,1039701,19/6/2020,PRODUTIVO
39941,1039828,28/7/2021,PRODUTIVO
2353,1039831,28/7/2017,PRODUTIVO
1830,1039847,14/7/2017,PRODUTIVO
33014,1039865,23/11/2020,PRODUTIVO
41326,1039892,23/9/2021,PRODUTIVO
6781,1039902,21/11/2017,PRODUTIVO
1269,1039903,7/7/2017,PRODUTIVO
24417,1039916,23/10/2019,PRODUTIVO
1718,1039935,20/7/2017,PRODUTIVO
31527,1039937,21/8/2020,PRODUTIVO
3899,1039975,28/8/2017,DESATIVADO
8111,1039977,5/1/2018,PRODUTIVO
5040,1040002,25/9/2017,PRODUTIVO
6950,1040009,27/11/2017,PRODUTIVO
6769,1040047,20/11/2017,PRODUTIVO
31609,1040053,26/8/2020,SUSPENSO
14184,1040062,17/8/2018,PRODUTIVO
3080,1040063,11/8/2017,PRODUTIVO
9135,1040104,31/1/2018,PRODUTIVO
32540,1040105,20/10/2020,PRODUTIVO
624,1040117,5/6/2017,DESATIVADO
31038,1040138,3/8/2020,PRODUTIVO
369,1040147,8/6/2017,PRODUTIVO
42105,1040153,27/10/2021,PRODUTIVO
30501,1040161,17/7/2020,PRODUTIVO
30373,1040163,13/7/2020,PRODUTIVO
30057,1040165,1/7/2020,PRODUTIVO
